position.x,position.y,position.z,rotation.x,rotation.y,rotation.z,rotation.w,localScale.x,localScale.y,localScale.z,localPosition.x,localPosition.y,localPosition.z,localRotation.x,localRotation.y,localRotation.z,localRotation.w,frame,timeStamp,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,23,0.2520088,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,24,0.2572056,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,25,0.2613507,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,26,0.2650202,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,27,0.26894,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,28,0.2725123,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,29,0.2774342,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,30,0.2809477,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,31,0.2850011,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,32,0.2896673,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,33,0.2941998,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,34,0.2986356,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,35,0.3023457,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,36,0.3061486,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,37,0.3108271,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,38,0.3143213,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,39,0.317844,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,40,0.3214558,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,41,0.3252725,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,42,0.3288074,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,43,0.3324404,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,44,0.3360544,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,45,0.3396702,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,46,0.343146,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,47,0.3467305,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,48,0.3502219,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,49,0.3538488,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,50,0.3576406,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,51,0.361154,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,52,0.3648911,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,53,0.3685417,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,54,0.3721193,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,55,0.3756156,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,56,0.3790816,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,57,0.3825052,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,58,0.3862964,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,59,0.3898186,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,60,0.3933644,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,61,0.3978452,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,62,0.4014642,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,63,0.4051663,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,64,0.4097179,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,65,0.4132819,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,66,0.417244,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,67,0.4221088,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,68,0.4257543,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,69,0.4293334,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,70,0.432828,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,71,0.4363503,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,72,0.4399113,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,73,0.4434062,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,74,0.4470491,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,75,0.4506934,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,76,0.4542218,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,77,0.4577074,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,78,0.4612605,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,79,0.464891,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,80,0.468565,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,81,0.4773882,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,82,0.4811899,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,83,0.4861799,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,84,0.4898709,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,85,0.4935628,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,86,0.4971859,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,87,0.5043904,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,88,0.5087381,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,89,0.5123329,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,90,0.5159679,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,91,0.5195686,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,92,0.5231404,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,93,0.5271652,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,94,0.5308569,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,95,0.5343872,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,96,0.5379955,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,97,0.5417436,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,98,0.5519666,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,99,0.5643138,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,100,0.5701354,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,101,0.5739623,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,102,0.5776864,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,103,0.5812713,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,104,0.5849669,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,105,0.5886026,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,106,0.592088,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,107,0.5955492,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,108,0.5990965,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,109,0.6028419,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,110,0.6065946,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,111,0.6100478,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,112,0.6134678,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,113,0.6169474,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,114,0.6204607,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,115,0.6240258,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,116,0.627504,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,117,0.63103,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,118,0.6346036,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,119,0.638524,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,120,0.6419731,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,121,0.6455099,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,122,0.6489546,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,123,0.6525536,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,124,0.6560246,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,125,0.6595709,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,126,0.6631849,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,127,0.6668913,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,128,0.670421,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,129,0.6738754,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,130,0.6772811,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,131,0.680801,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,132,0.6843644,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,133,0.6878408,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,134,0.6921918,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,135,0.6966623,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,136,0.7001057,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,137,0.7037696,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,138,0.7072983,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,139,0.7107808,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,140,0.7153369,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,141,0.7198316,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,142,0.7232838,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,143,0.72807,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,144,0.7315888,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,145,0.7360021,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,146,0.7396806,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,147,0.7441352,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,148,0.7478055,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,149,0.7522489,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,150,0.7576641,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,151,0.7612276,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,152,0.7648535,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,153,0.7693009,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,154,0.7738044,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,155,0.7773502,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,156,0.7818238,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,157,0.7865749,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,158,0.7912476,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,159,0.7956481,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,160,0.8000389,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,161,0.8046439,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,162,0.8091784,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,163,0.8134982,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,164,0.8169426,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,165,0.8215876,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,166,0.8253514,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,167,0.8288332,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,168,0.8322617,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,169,0.8358082,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,170,0.8393333,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,171,0.8427798,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,172,0.8464336,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,173,0.8499201,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,174,0.8534928,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,175,0.8569906,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,176,0.8604302,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,177,0.8639854,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,178,0.8674885,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,179,0.8709546,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,180,0.8755782,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,181,0.8792299,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,182,0.8827608,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,183,0.8865269,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,184,0.8900768,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,185,0.8935784,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,186,0.8985,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,187,0.9020418,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,188,0.9059441,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,189,0.9094581,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,190,0.912995,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,191,0.9164221,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,192,0.9199541,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,193,0.923398,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,194,0.9270947,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,195,0.9305374,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,196,0.9339569,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,197,0.9375308,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,198,0.9411043,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,199,0.9446685,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,200,0.9481052,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,201,0.9515647,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,202,0.9550339,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,203,0.9586383,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,204,0.9621961,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,205,0.9657433,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,206,0.9693018,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,207,0.9739702,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,208,0.9776102,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,209,0.9809563,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,210,0.9844711,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,211,0.9879489,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,212,0.9915028,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,213,0.9949996,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,214,0.9985022,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,215,1.001943,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,216,1.005626,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,217,1.009065,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,218,1.012568,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,219,1.016396,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,220,1.02019,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,221,1.02383,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,222,1.027264,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,223,1.030849,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,224,1.059864,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,225,1.137083,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,226,1.154385,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,227,1.159815,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,228,1.163867,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,229,1.168029,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,230,1.173352,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,231,1.178537,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,232,1.182832,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,233,1.196948,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,234,1.202365,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,235,1.206558,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,236,1.211119,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,237,1.216208,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,238,1.22158,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,239,1.226803,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,240,1.231873,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,241,1.237567,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,242,1.242788,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,243,1.24688,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,244,1.252173,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,245,1.257756,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,246,1.262962,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,247,1.268368,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,248,1.273473,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,249,1.277641,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,250,1.283578,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,251,1.289048,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,252,1.2943,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,253,1.299475,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,254,1.305096,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,255,1.311097,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,256,1.316597,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,257,1.322002,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,258,1.327568,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,259,1.33307,
0,0,-0.7345621,0,0,0,1,1,1,1,0,0,-0.7345621,0,0,0,1,260,1.338416,
